seed,model,after_task,task_id,task_name,host_0,host_1,host_2,host_3,host_4
2,Mutualistic09_latent_only,1,0,0 vs 1,0.0009193672449328005,0.00020877571660093963,0.5104067921638489,0.0033315138425678015,0.4851335883140564
2,Mutualistic09_latent_only,1,1,2 vs 3,0.3751573860645294,0.006173580419272184,0.10817603766918182,0.006948030088096857,0.5035449862480164
2,Mutualistic09_latent_only,2,0,0 vs 1,0.0011225147172808647,0.00021852469944860786,0.4915246069431305,0.003395876381546259,0.5037384629249573
2,Mutualistic09_latent_only,2,1,2 vs 3,0.5916774272918701,0.007618591655045748,0.01373749878257513,0.0023260184098035097,0.38464054465293884
2,Mutualistic09_latent_only,2,2,4 vs 5,0.0002967128821182996,0.00018272227316629142,0.09779011458158493,0.5011663436889648,0.4005640745162964
2,Mutualistic09_latent_only,3,0,0 vs 1,0.01843850314617157,0.0009295379859395325,0.4511297345161438,0.0013351540546864271,0.5281671285629272
2,Mutualistic09_latent_only,3,1,2 vs 3,0.9949814081192017,0.0029664915055036545,0.0015067936619743705,6.415709503926337e-05,0.00048112275544553995
2,Mutualistic09_latent_only,3,2,4 vs 5,0.3583216071128845,0.00786658190190792,0.11033996939659119,0.4994356036186218,0.024036256596446037
2,Mutualistic09_latent_only,3,3,6 vs 7,8.580834219173994e-06,1.7161409004984307e-06,0.49952006340026855,0.5004572868347168,1.2313741535763256e-05
2,Mutualistic09_latent_only,4,0,0 vs 1,0.010302437469363213,0.0018970647361129522,0.4198733866214752,0.0003077901783399284,0.5676193237304688
2,Mutualistic09_latent_only,4,1,2 vs 3,0.9934265613555908,0.003184686182066798,0.0019973034504801035,2.8289234251133166e-05,0.0013631813926622272
2,Mutualistic09_latent_only,4,2,4 vs 5,0.3715112507343292,0.010363997891545296,0.060277827084064484,0.4801742434501648,0.07767263799905777
2,Mutualistic09_latent_only,4,3,6 vs 7,6.080193770685582e-07,1.5087407234659622e-07,0.5012622475624084,0.49873366951942444,3.293382405900047e-06
2,Mutualistic09_latent_only,4,4,8 vs 9,0.00015332268958445638,9.935934940585867e-06,0.4971051812171936,0.5026634335517883,6.810525519540533e-05
2,Mutualistic09_route_plus_latent,0,0,0 vs 1,0.0019304060842841864,0.004387660883367062,0.46510547399520874,0.01193821057677269,0.5166382193565369
2,Mutualistic09_route_plus_latent,1,0,0 vs 1,2.6273597541148774e-05,0.0022440452594310045,0.47711238265037537,0.006374348420649767,0.514242947101593
2,Mutualistic09_route_plus_latent,1,1,2 vs 3,0.005130738485604525,0.5023630857467651,0.004379143938422203,0.0017277034930884838,0.4863992929458618
2,Mutualistic09_route_plus_latent,2,0,0 vs 1,8.053865167312324e-05,0.0041079954244196415,0.479849249124527,0.010620161890983582,0.5053420066833496
2,Mutualistic09_route_plus_latent,2,1,2 vs 3,0.008593390695750713,0.5013527870178223,0.004245755262672901,0.002403316320851445,0.4834047555923462
2,Mutualistic09_route_plus_latent,2,2,4 vs 5,2.5436978035031643e-07,3.878930328937713e-06,2.9882088711019605e-05,4.669905592891155e-06,0.9999613761901855
2,Mutualistic09_route_plus_latent,3,0,0 vs 1,6.910668162163347e-05,0.002707491395995021,0.4656125009059906,0.02562122419476509,0.5059897303581238
2,Mutualistic09_route_plus_latent,3,1,2 vs 3,0.005875920411199331,0.48178333044052124,0.005583249963819981,0.011634749360382557,0.4951227307319641
2,Mutualistic09_route_plus_latent,3,2,4 vs 5,2.7053117079844924e-08,5.853251394682957e-08,8.410643204115331e-07,1.322644891388336e-07,0.9999990463256836
2,Mutualistic09_route_plus_latent,3,3,6 vs 7,2.3141409144500358e-07,1.1371005257387878e-06,4.220461505610729e-06,1.715001417323947e-06,0.9999927878379822
2,Mutualistic09_route_plus_latent,4,0,0 vs 1,0.00012839191185776144,0.006747937295585871,0.46210387349128723,0.017509588971734047,0.5135102272033691
2,Mutualistic09_route_plus_latent,4,1,2 vs 3,0.0055742873810231686,0.5011591911315918,0.009813067503273487,0.009995112195611,0.47345831990242004
2,Mutualistic09_route_plus_latent,4,2,4 vs 5,6.2869798256315335e-09,1.954306299012387e-06,3.402134825591929e-05,5.589032298303209e-05,0.9999081492424011
2,Mutualistic09_route_plus_latent,4,3,6 vs 7,5.271267422557457e-09,7.600449976052914e-07,1.3657573617820162e-05,0.00031361504807136953,0.9996718764305115
2,Mutualistic09_route_plus_latent,4,4,8 vs 9,1.7505617506685667e-05,0.00035853401641361415,0.0007447003154084086,0.337665855884552,0.6612133979797363
2,Mutualistic09_full_functional_memory,0,0,0 vs 1,0.0012522863689810038,0.0058844736777246,0.0007129235891625285,0.0056365299969911575,0.9865137338638306
2,Mutualistic09_full_functional_memory,1,0,0 vs 1,0.00015361240366473794,0.0026248679496347904,0.0033045844174921513,0.005383606068789959,0.9885333180427551
2,Mutualistic09_full_functional_memory,1,1,2 vs 3,0.000811331847216934,0.38291582465171814,5.82491593377199e-05,0.0003075369750149548,0.6159071326255798
2,Mutualistic09_full_functional_memory,2,0,0 vs 1,0.00040253912447951734,0.008452730253338814,0.0030142308678478003,0.005869619082659483,0.9822608828544617
2,Mutualistic09_full_functional_memory,2,1,2 vs 3,0.003482954576611519,0.4002733528614044,6.217775080585852e-05,0.00047543866094201803,0.595706045627594
2,Mutualistic09_full_functional_memory,2,2,4 vs 5,1.1864526641147677e-05,0.4998125731945038,4.2666582885431126e-05,8.071625052252784e-05,0.5000522136688232
2,Mutualistic09_full_functional_memory,3,0,0 vs 1,0.0005771232536062598,0.03079521842300892,0.0009829566115513444,0.005556158721446991,0.9620885252952576
2,Mutualistic09_full_functional_memory,3,1,2 vs 3,0.005711419973522425,0.36764097213745117,6.507267244160175e-05,0.0011528192553669214,0.6254297494888306
2,Mutualistic09_full_functional_memory,3,2,4 vs 5,4.863156209466979e-05,0.5215672850608826,2.85889909719117e-05,0.0001056175387930125,0.4782499372959137
2,Mutualistic09_full_functional_memory,3,3,6 vs 7,2.174192786696949e-06,0.500051736831665,2.777943700493779e-05,6.55120747978799e-05,0.4998528063297272
2,Mutualistic09_full_functional_memory,4,0,0 vs 1,0.000503850111272186,0.019116779789328575,0.000851009099278599,0.007668689358979464,0.9718596935272217
2,Mutualistic09_full_functional_memory,4,1,2 vs 3,0.007911751978099346,0.3818512260913849,0.00022697699023410678,0.0033356400672346354,0.6066743731498718
2,Mutualistic09_full_functional_memory,4,2,4 vs 5,5.640327435685322e-05,0.5176182389259338,9.046825289260596e-05,0.0024581770412623882,0.47977668046951294
2,Mutualistic09_full_functional_memory,4,3,6 vs 7,7.994922839316132e-07,0.49871256947517395,2.4762657631072216e-05,0.0013672178611159325,0.4998946785926819
2,Mutualistic09_full_functional_memory,4,4,8 vs 9,1.2522688166427542e-06,0.9997233152389526,5.4080736333617097e-08,1.0415757969894912e-05,0.00026501715183258057
3,Mutualistic09_distill_only,0,0,0 vs 1,0.0013873724965378642,0.00761068519204855,0.49800774455070496,0.0043228440918028355,0.48867133259773254
3,Mutualistic09_distill_only,1,0,0 vs 1,0.002716505667194724,0.0018683417001739144,0.5108078718185425,0.0073330397717654705,0.47727423906326294
3,Mutualistic09_distill_only,1,1,2 vs 3,0.0049443780444562435,0.000319699349347502,0.5815346837043762,0.0010058099869638681,0.41219547390937805
3,Mutualistic09_distill_only,2,0,0 vs 1,0.0018759591039270163,0.0017175013199448586,0.5138081908226013,0.006434211507439613,0.47616416215896606
3,Mutualistic09_distill_only,2,1,2 vs 3,0.0028643773403018713,0.0002362938248552382,0.5785287022590637,0.0006806390010751784,0.4176900386810303
3,Mutualistic09_distill_only,2,2,4 vs 5,0.503113329410553,3.610447311075404e-05,0.4668152928352356,0.0002111650537699461,0.02982415445148945
3,Mutualistic09_distill_only,3,0,0 vs 1,0.001973905134946108,0.0017204374307766557,0.5137317180633545,0.005723625887185335,0.47685033082962036
3,Mutualistic09_distill_only,3,1,2 vs 3,0.0016060268972069025,0.0001967223797691986,0.5800161957740784,0.00048249532119370997,0.41769862174987793
3,Mutualistic09_distill_only,3,2,4 vs 5,0.5011863112449646,3.5857930924976245e-05,0.4734494984149933,0.00016051791317295283,0.025167763233184814
3,Mutualistic09_distill_only,3,3,6 vs 7,0.5001822113990784,4.758264537940704e-07,0.4996539354324341,7.649014150956646e-07,0.00016261955897789448
3,Mutualistic09_distill_only,4,0,0 vs 1,0.001430825563147664,0.0019466045778244734,0.5149555206298828,0.005181287415325642,0.4764857292175293
3,Mutualistic09_distill_only,4,1,2 vs 3,0.0014997553080320358,0.000227335884119384,0.5765566825866699,0.00036468933103606105,0.42135143280029297
3,Mutualistic09_distill_only,4,2,4 vs 5,0.501156210899353,6.904960901010782e-05,0.468729704618454,0.00015896499098744243,0.02988610230386257
3,Mutualistic09_distill_only,4,3,6 vs 7,0.5002034902572632,3.1957804367266363e-06,0.49871087074279785,2.7853075152961537e-06,0.001079684472642839
3,Mutualistic09_distill_only,4,4,8 vs 9,0.501617968082428,4.9258556828135625e-05,0.4977601170539856,0.0001738466089591384,0.0003988097596447915
3,Mutualistic09_route_memory_only,0,0,0 vs 1,0.0013873724965378642,0.00761068519204855,0.49800774455070496,0.0043228440918028355,0.48867133259773254
3,Mutualistic09_route_memory_only,1,0,0 vs 1,0.0025353773962706327,0.0038343246560543776,0.5037800669670105,0.0022350826766341925,0.4876151382923126
3,Mutualistic09_route_memory_only,1,1,2 vs 3,0.005002380348742008,0.0027920815628021955,0.6210655570030212,0.0016459410544484854,0.3694940209388733
3,Mutualistic09_route_memory_only,2,0,0 vs 1,0.0010387194342911243,0.007895396091043949,0.4944702982902527,0.0012221086071804166,0.4953734874725342
3,Mutualistic09_route_memory_only,2,1,2 vs 3,0.0022435581777244806,0.004228212404996157,0.6058857440948486,0.0008581722504459321,0.38678431510925293
3,Mutualistic09_route_memory_only,2,2,4 vs 5,0.00019791829981841147,0.5008969902992249,0.4781312346458435,0.00012190909183118492,0.02065194770693779
3,Mutualistic09_route_memory_only,3,0,0 vs 1,0.001254664734005928,0.0088761355727911,0.49067947268486023,0.0014950982294976711,0.49769458174705505
3,Mutualistic09_route_memory_only,3,1,2 vs 3,0.002720846561715007,0.004313562531024218,0.6073719263076782,0.0008874830091372132,0.38470619916915894
3,Mutualistic09_route_memory_only,3,2,4 vs 5,0.0002049049799097702,0.5020201206207275,0.4748947024345398,7.97469838289544e-05,0.022800499573349953
3,Mutualistic09_route_memory_only,3,3,6 vs 7,0.000193285959539935,0.5005974769592285,0.49077826738357544,5.843243116032681e-07,0.008430419489741325
3,Mutualistic09_route_memory_only,4,0,0 vs 1,0.00252334401011467,0.0036832846235483885,0.4975733160972595,0.0014762399950996041,0.49474382400512695
3,Mutualistic09_route_memory_only,4,1,2 vs 3,0.005084644071757793,0.0030817766673862934,0.622260332107544,0.0010698118712753057,0.36850354075431824
3,Mutualistic09_route_memory_only,4,2,4 vs 5,0.00037236479693092406,0.4981312155723572,0.4787030816078186,9.828957263380289e-05,0.022695044055581093
3,Mutualistic09_route_memory_only,4,3,6 vs 7,0.0006486384081654251,0.4982685148715973,0.4914782643318176,8.622609470876341e-07,0.009603737853467464
3,Mutualistic09_route_memory_only,4,4,8 vs 9,9.737272921483964e-05,0.5019397735595703,0.49697181582450867,8.293909922940657e-05,0.0009081349708139896
3,Mutualistic09_latent_only,0,0,0 vs 1,0.0013873724965378642,0.00761068519204855,0.49800774455070496,0.0043228440918028355,0.48867133259773254
3,Mutualistic09_latent_only,1,0,0 vs 1,0.00032530660973861814,0.0006406100001186132,0.5909838676452637,0.004467281978577375,0.40358296036720276
3,Mutualistic09_latent_only,1,1,2 vs 3,0.00807879026979208,0.0003479638835415244,0.5154922604560852,0.0005567643675021827,0.4755242168903351
3,Mutualistic09_latent_only,2,0,0 vs 1,0.0009482019231654704,0.0005239840247668326,0.5652658343315125,0.0028475988656282425,0.43041446805000305
3,Mutualistic09_latent_only,2,1,2 vs 3,0.007249283604323864,0.0003750445321202278,0.28229400515556335,0.0003547275555320084,0.7097269296646118
3,Mutualistic09_latent_only,2,2,4 vs 5,0.49907153844833374,7.999600711627863e-06,0.5004138946533203,5.319963747751899e-05,0.0004534178297035396
3,Mutualistic09_latent_only,3,0,0 vs 1,0.005064219702035189,0.001024893019348383,0.43021082878112793,0.006964883767068386,0.5567352175712585
3,Mutualistic09_latent_only,3,1,2 vs 3,0.014610197395086288,0.00028468057280406356,0.109881192445755,0.0003209872229490429,0.8749029636383057
3,Mutualistic09_latent_only,3,2,4 vs 5,0.5201471447944641,8.96250730875181e-06,0.4795951545238495,9.803171997191384e-05,0.00015069231449160725
3,Mutualistic09_latent_only,3,3,6 vs 7,0.9998128414154053,1.7786875972092275e-08,0.00018595662550069392,3.6915611190124764e-07,7.608830969729752e-07
3,Mutualistic09_latent_only,4,0,0 vs 1,0.0003561705816537142,0.002110924106091261,0.25756922364234924,0.006973179057240486,0.7329905033111572
3,Mutualistic09_latent_only,4,1,2 vs 3,0.0018394910730421543,0.00026948211598210037,0.05438985303044319,0.0001892119471449405,0.9433119297027588
3,Mutualistic09_latent_only,4,2,4 vs 5,0.5002232789993286,3.566553687051055e-06,0.4996718168258667,3.318612289149314e-05,6.813031359342858e-05
3,Mutualistic09_latent_only,4,3,6 vs 7,0.9983733892440796,2.1951003237319355e-09,0.0016258470714092255,1.0440133024758325e-07,6.498451057268539e-07
3,Mutualistic09_latent_only,4,4,8 vs 9,0.5021056532859802,1.64383582159644e-05,0.49739158153533936,0.00014249846572056413,0.00034384167520329356
3,Mutualistic09_route_plus_latent,0,0,0 vs 1,0.0013873724965378642,0.00761068519204855,0.49800774455070496,0.0043228440918028355,0.48867133259773254
3,Mutualistic09_route_plus_latent,1,0,0 vs 1,0.00025203623226843774,0.008481118828058243,0.5056183338165283,0.009800268337130547,0.4758481979370117
3,Mutualistic09_route_plus_latent,1,1,2 vs 3,0.007327351253479719,0.006304431241005659,0.4868500828742981,0.0009819117840379477,0.4985361695289612
3,Mutualistic09_route_plus_latent,2,0,0 vs 1,0.0006951010436750948,0.0062960232608020306,0.5051904320716858,0.009246660396456718,0.4785718023777008
3,Mutualistic09_route_plus_latent,2,1,2 vs 3,0.011329085566103458,0.00908594485372305,0.4680389165878296,0.0023545725271105766,0.5091915130615234
3,Mutualistic09_route_plus_latent,2,2,4 vs 5,3.250949930588831e-06,0.5085855722427368,0.4909423291683197,5.334059824235737e-05,0.0004154721391387284
3,Mutualistic09_route_plus_latent,3,0,0 vs 1,0.0012155480217188597,0.004881345201283693,0.46519479155540466,0.010170014575123787,0.5185383558273315
3,Mutualistic09_route_plus_latent,3,1,2 vs 3,0.010073729790747166,0.007248274516314268,0.45058557391166687,0.0023597008548676968,0.5297326445579529
3,Mutualistic09_route_plus_latent,3,2,4 vs 5,8.071595402725507e-06,0.5048283934593201,0.49497947096824646,2.591601514723152e-05,0.00015816139057278633
3,Mutualistic09_route_plus_latent,3,3,6 vs 7,1.2157404682966444e-07,0.999885618686676,0.00011363445082679391,1.8350515063048078e-07,4.054485316373757e-07
3,Mutualistic09_route_plus_latent,4,0,0 vs 1,0.002539159497246146,0.002760504838079214,0.48640182614326477,0.01181138213723898,0.49648717045783997
3,Mutualistic09_route_plus_latent,4,1,2 vs 3,0.012278223410248756,0.004273465368896723,0.4760194718837738,0.002444665180519223,0.5049841403961182
3,Mutualistic09_route_plus_latent,4,2,4 vs 5,1.5129799976421054e-05,0.507347822189331,0.4925592243671417,6.4153928178711794e-06,7.137412467272952e-05
3,Mutualistic09_route_plus_latent,4,3,6 vs 7,1.0994848764767085e-07,0.9996334910392761,0.00036604900378733873,1.3505542462155518e-08,3.402969639410003e-07
3,Mutualistic09_route_plus_latent,4,4,8 vs 9,3.3340056688757613e-06,0.502105176448822,0.49768972396850586,4.480549614527263e-05,0.00015699704817961901
3,Mutualistic09_full_functional_memory,0,0,0 vs 1,0.0020387896802276373,0.006283458787947893,0.49584704637527466,0.010690182447433472,0.4851405620574951
3,Mutualistic09_full_functional_memory,1,0,0 vs 1,0.0016827982617542148,0.012437745928764343,0.47695034742355347,0.008830636739730835,0.500098466873169
3,Mutualistic09_full_functional_memory,1,1,2 vs 3,5.493213848239975e-06,0.00012777461961377412,0.9989896416664124,0.000314569566398859,0.0005625697085633874
3,Mutualistic09_full_functional_memory,2,0,0 vs 1,0.003237668192014098,0.011195871978998184,0.48647454380989075,0.008582685142755508,0.49050918221473694
3,Mutualistic09_full_functional_memory,2,1,2 vs 3,2.0344725271570496e-05,0.007585637271404266,0.9917796850204468,0.0002569517819210887,0.0003573533031158149
3,Mutualistic09_full_functional_memory,2,2,4 vs 5,1.1329083804412221e-07,0.9960605502128601,0.003938528709113598,2.4148459942807676e-07,5.160989076102851e-07
3,Mutualistic09_full_functional_memory,3,0,0 vs 1,0.003420839784666896,0.007416486740112305,0.48853012919425964,0.008253485895693302,0.4923791289329529
3,Mutualistic09_full_functional_memory,3,1,2 vs 3,1.2583450370584615e-05,0.0017363379010930657,0.997753381729126,0.00011955928493989632,0.0003781579725909978
3,Mutualistic09_full_functional_memory,3,2,4 vs 5,5.135085956453622e-08,0.9997554421424866,0.0002441918768454343,1.7262311757804127e-07,1.5601547431742802e-07
3,Mutualistic09_full_functional_memory,3,3,6 vs 7,4.355942564870929e-06,0.9998446702957153,0.00012195842282380909,1.4583010852220468e-06,2.7642267014016397e-05
3,Mutualistic09_full_functional_memory,4,0,0 vs 1,0.0006964922649785876,0.005426900926977396,0.48954805731773376,0.008423926308751106,0.4959045946598053
3,Mutualistic09_full_functional_memory,4,1,2 vs 3,1.965681803994812e-06,0.0008786576217971742,0.9985406994819641,7.532667223131284e-05,0.0005033620400354266
3,Mutualistic09_full_functional_memory,4,2,4 vs 5,2.33993048937009e-07,0.9996103644371033,0.0003862973244395107,4.829307158615848e-07,2.6226994123135228e-06
3,Mutualistic09_full_functional_memory,4,3,6 vs 7,3.587181481634616e-06,0.9999755620956421,3.4706411042861873e-06,2.849824625172914e-07,1.7120299162343144e-05
3,Mutualistic09_full_functional_memory,4,4,8 vs 9,0.0002472524356562644,0.9980143308639526,0.00016231108747888356,0.00012406808673404157,0.0014520724071189761
4,Mutualistic09_distill_only,0,0,0 vs 1,0.4943808913230896,0.014719336293637753,0.4765426516532898,0.01103521790355444,0.0033219209872186184
4,Mutualistic09_distill_only,1,0,0 vs 1,0.4886997938156128,0.023912688717246056,0.4706042408943176,0.009213535115122795,0.007569752633571625
4,Mutualistic09_distill_only,1,1,2 vs 3,0.6105836629867554,0.05081303417682648,0.2853836417198181,0.049730800092220306,0.003488971618935466
4,Mutualistic09_distill_only,2,0,0 vs 1,0.49226468801498413,0.017193561419844627,0.47274670004844666,0.010810849256813526,0.006984194274991751
4,Mutualistic09_distill_only,2,1,2 vs 3,0.6041878461837769,0.03844170272350311,0.29990503191947937,0.05215997248888016,0.00530539033934474
4,Mutualistic09_distill_only,2,2,4 vs 5,0.48682790994644165,0.49940451979637146,0.013530355878174305,0.0001748712093103677,6.23777523287572e-05
4,Mutualistic09_distill_only,3,0,0 vs 1,0.49686068296432495,0.013797931373119354,0.4722709059715271,0.010890086181461811,0.006180387921631336
4,Mutualistic09_distill_only,3,1,2 vs 3,0.6016533374786377,0.03458856791257858,0.29866349697113037,0.06015526503324509,0.004939332604408264
4,Mutualistic09_distill_only,3,2,4 vs 5,0.49065980315208435,0.5001350045204163,0.009116598404943943,7.469462434528396e-05,1.3966403457743581e-05
4,Mutualistic09_distill_only,3,3,6 vs 7,0.4993045926094055,0.5001990795135498,0.00045165192568674684,3.5100896639050916e-05,9.589817636879161e-06
4,Mutualistic09_distill_only,4,0,0 vs 1,0.4998140335083008,0.007364262361079454,0.47279366850852966,0.012635004706680775,0.007393058855086565
4,Mutualistic09_distill_only,4,1,2 vs 3,0.6001682281494141,0.013214970007538795,0.30197763442993164,0.07841033488512039,0.006228860002011061
4,Mutualistic09_distill_only,4,2,4 vs 5,0.4892303943634033,0.49949395656585693,0.01114131510257721,0.00010570501035545021,2.8570861104526557e-05
4,Mutualistic09_distill_only,4,3,6 vs 7,0.49916374683380127,0.5001100301742554,0.0005535742384381592,0.00014024182746652514,3.2369269320042804e-05
4,Mutualistic09_distill_only,4,4,8 vs 9,0.49667888879776,0.5019569993019104,0.0011083908611908555,0.00022408936638385057,3.158676190651022e-05
4,Mutualistic09_route_memory_only,0,0,0 vs 1,0.4943808913230896,0.014719336293637753,0.4765426516532898,0.01103521790355444,0.0033219209872186184
4,Mutualistic09_route_memory_only,1,0,0 vs 1,0.49692174792289734,0.015221540816128254,0.48185038566589355,0.0030446576420217752,0.00296170637011528
4,Mutualistic09_route_memory_only,1,1,2 vs 3,0.562686026096344,0.02719619683921337,0.40196141600608826,0.00377339287661016,0.00438296515494585
4,Mutualistic09_route_memory_only,2,0,0 vs 1,0.49715012311935425,0.018013203516602516,0.4838727116584778,0.0008714036666788161,9.253157622879371e-05
4,Mutualistic09_route_memory_only,2,1,2 vs 3,0.55987948179245,0.02277367375791073,0.41630828380584717,0.0009452499216422439,9.336986840935424e-05
4,Mutualistic09_route_memory_only,2,2,4 vs 5,0.48686274886131287,0.49838000535964966,0.014528760686516762,0.0002087248140014708,1.9693497961270623e-05
4,Mutualistic09_route_memory_only,3,0,0 vs 1,0.5050113201141357,0.013398874551057816,0.48003286123275757,0.0014185266336426139,0.00013844610657542944
4,Mutualistic09_route_memory_only,3,1,2 vs 3,0.5707898139953613,0.025996867567300797,0.4011153280735016,0.001921170623973012,0.0001768167712725699
4,Mutualistic09_route_memory_only,3,2,4 vs 5,0.490151971578598,0.4974709153175354,0.012260989286005497,0.0001080679867300205,7.998205546755344e-06
4,Mutualistic09_route_memory_only,3,3,6 vs 7,0.49344301223754883,0.5007847547531128,0.005535684991627932,0.00021402211859822273,2.254285936942324e-05
4,Mutualistic09_route_memory_only,4,0,0 vs 1,0.4968312978744507,0.01422082632780075,0.4819313585758209,0.005673540290445089,0.0013429346727207303
4,Mutualistic09_route_memory_only,4,1,2 vs 3,0.5679032206535339,0.021966464817523956,0.40218809247016907,0.006471106316894293,0.0014711451949551702
4,Mutualistic09_route_memory_only,4,2,4 vs 5,0.4880865216255188,0.4938585162162781,0.01743645779788494,0.0005513744545169175,6.712102185701951e-05
4,Mutualistic09_route_memory_only,4,3,6 vs 7,0.48850634694099426,0.4995783269405365,0.010418751277029514,0.0012873257510364056,0.00020923429110553116
4,Mutualistic09_route_memory_only,4,4,8 vs 9,0.49486657977104187,0.5022946000099182,0.002454328816384077,0.0003501350583974272,3.44268191838637e-05
4,Mutualistic09_latent_only,0,0,0 vs 1,0.4943808913230896,0.014719336293637753,0.4765426516532898,0.01103521790355444,0.0033219209872186184
4,Mutualistic09_latent_only,1,0,0 vs 1,0.5375228524208069,0.0007153321639634669,0.4603075683116913,0.0012285489356145263,0.000225655225221999
4,Mutualistic09_latent_only,1,1,2 vs 3,0.4884418547153473,0.010185529477894306,0.45976150035858154,0.027850301936268806,0.013760761357843876
4,Mutualistic09_latent_only,2,0,0 vs 1,0.5199496746063232,0.010829138569533825,0.46678176522254944,0.0019507257966324687,0.000488733290694654
4,Mutualistic09_latent_only,2,1,2 vs 3,0.35547974705696106,0.11997658759355545,0.48286062479019165,0.02304155007004738,0.018641524016857147
4,Mutualistic09_latent_only,2,2,4 vs 5,0.5003482699394226,0.4994456470012665,0.00015335637726821005,5.1100720156682655e-05,1.5956503602865268e-06
4,Mutualistic09_latent_only,3,0,0 vs 1,0.23192022740840912,0.2885662317276001,0.4742431640625,0.004176436457782984,0.0010940133361145854
4,Mutualistic09_latent_only,3,1,2 vs 3,0.12969611585140228,0.3401999771595001,0.4810296297073364,0.02904796227812767,0.020026324316859245
4,Mutualistic09_latent_only,3,2,4 vs 5,0.5002838969230652,0.499697208404541,1.037759011524031e-05,8.417427125095855e-06,1.1499988517016391e-07
4,Mutualistic09_latent_only,3,3,6 vs 7,0.49938178062438965,0.5005888938903809,1.5209235243673902e-05,1.396717743773479e-05,1.7418570052996074e-07
4,Mutualistic09_latent_only,4,0,0 vs 1,0.33622246980667114,0.13271018862724304,0.4794500470161438,0.049967698752880096,0.0016495942836627364
4,Mutualistic09_latent_only,4,1,2 vs 3,0.1866244226694107,0.05912018567323685,0.5226497650146484,0.207322895526886,0.0242827869951725
4,Mutualistic09_latent_only,4,2,4 vs 5,0.5000135898590088,0.49980950355529785,2.038132333836984e-05,0.00015632275608368218,2.255882378676688e-07
4,Mutualistic09_latent_only,4,3,6 vs 7,0.4997139871120453,0.49997568130493164,4.93008665216621e-05,0.00026039776275865734,6.326472998807731e-07
4,Mutualistic09_latent_only,4,4,8 vs 9,0.0001365797215839848,0.9997256398200989,3.781253326451406e-05,9.162908827420324e-05,8.216345122491475e-06
4,Mutualistic09_route_plus_latent,0,0,0 vs 1,0.4943808913230896,0.014719336293637753,0.4765426516532898,0.01103521790355444,0.0033219209872186184
4,Mutualistic09_route_plus_latent,1,0,0 vs 1,0.5130515694618225,0.010659278370440006,0.4723561704158783,0.0021686821710318327,0.0017642679158598185
4,Mutualistic09_route_plus_latent,1,1,2 vs 3,0.47673025727272034,0.0478864386677742,0.4192531108856201,0.011933905072510242,0.044196322560310364
4,Mutualistic09_route_plus_latent,2,0,0 vs 1,0.5010251998901367,0.018345000222325325,0.4746018350124359,0.0038365102373063564,0.0021914574317634106
4,Mutualistic09_route_plus_latent,2,1,2 vs 3,0.46461179852485657,0.056136079132556915,0.4214811623096466,0.014559121802449226,0.04321182519197464
4,Mutualistic09_route_plus_latent,2,2,4 vs 5,0.5013487935066223,0.49819397926330566,0.0003788282338064164,7.301836012629792e-05,5.455074187921127e-06
4,Mutualistic09_route_plus_latent,3,0,0 vs 1,0.4946363866329193,0.02961142547428608,0.46753084659576416,0.0051520271226763725,0.0030692927539348602
4,Mutualistic09_route_plus_latent,3,1,2 vs 3,0.47321566939353943,0.0440804548561573,0.4193849563598633,0.019010569900274277,0.044308386743068695
4,Mutualistic09_route_plus_latent,3,2,4 vs 5,0.5029955506324768,0.49696052074432373,3.8598653191002086e-05,3.898676368407905e-06,1.4702725366078084e-06
4,Mutualistic09_route_plus_latent,3,3,6 vs 7,0.49971267580986023,0.5001377463340759,0.00011607638589339331,2.815721745719202e-05,5.398580924520502e-06
4,Mutualistic09_route_plus_latent,4,0,0 vs 1,0.47379758954048157,0.015118204988539219,0.48720917105674744,0.017949402332305908,0.0059256539680063725
4,Mutualistic09_route_plus_latent,4,1,2 vs 3,0.47201478481292725,0.03374135494232178,0.42358019948005676,0.02196940965950489,0.04869427904486656
4,Mutualistic09_route_plus_latent,4,2,4 vs 5,0.5097194314002991,0.48976564407348633,0.00040067124064080417,4.770647137775086e-05,6.648722046520561e-05
4,Mutualistic09_route_plus_latent,4,3,6 vs 7,0.4996219575405121,0.4990514814853668,0.0009376068483106792,0.00023909522860776633,0.00014981909771449864
4,Mutualistic09_route_plus_latent,4,4,8 vs 9,7.857871423766483e-06,0.999732494354248,2.6754089503810974e-06,4.741082648251904e-06,0.00025227677542716265
4,Mutualistic09_full_functional_memory,0,0,0 vs 1,0.49294933676719666,0.01565561629831791,0.4833162724971771,0.004279813263565302,0.0037989404518157244
4,Mutualistic09_full_functional_memory,1,0,0 vs 1,0.5092570185661316,0.007011997513473034,0.4697417914867401,0.012398730032145977,0.0015904743922874331
4,Mutualistic09_full_functional_memory,1,1,2 vs 3,0.49655163288116455,0.020839067175984383,0.4389263987541199,0.002619665814563632,0.04106326401233673
4,Mutualistic09_full_functional_memory,2,0,0 vs 1,0.4947976768016815,0.012892579659819603,0.47726312279701233,0.013318435288965702,0.0017281223554164171
4,Mutualistic09_full_functional_memory,2,1,2 vs 3,0.4828163981437683,0.02973964624106884,0.4469344913959503,0.0035646723117679358,0.036944784224033356
